,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
3838,Lenny Kravitz,0.671,0.921,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.424,217533,4,25.07862,14,1
6505,Shatta Wale,0.804,0.822,6,-3.84,0,0.335,0.0239,0.0,0.0257,0.706,88.038,208814,4,44.53196,8,0
1503,3 Doors Down,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.12e-05,0.168,0.543,99.01,233933,4,20.13497,13,1
10259,Trey Songz,0.582,0.564,0,-4.066,0,0.0837,0.0959,0.0,0.26,0.718,204.002,196900,4,28.03962,11,1
1491,Lisa Gerrard,0.189,0.0297,11,-33.478,0,0.0376,0.984,0.831,0.104,0.0855,81.635,63267,4,42.15133,4,0
7608,Daughtry,0.43,0.703,10,-5.52,1,0.0342,0.0465,0.0,0.0809,0.328,149.873,240213,4,38.42571,8,1
10103,Nick Jonas Featuring Tove Lo,0.653,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.999,234213,4,25.47138,8,1
1101,Lalgudi G.J.R. Krishnan,0.485,0.514,11,-12.837,1,0.176,0.911,0.371,0.789,0.826,155.699,578480,3,58.68077,28,0
5489,Daughtry,0.508,0.823,3,-3.711,1,0.031,0.00741,0.0,0.104,0.152,95.98,270640,4,30.8566,15,1
53,DJ Wag,0.71,0.796,0,-9.427,1,0.0554,0.00875,0.859,0.101,0.523,135.012,239964,4,18.22517,14,0
9277,John Coltrane,0.36,0.394,10,-9.062,0,0.0356,0.895,0.483,0.324,0.194,176.241,276373,3,19.82233,13,0
9946,Gibi ASMR,0.496,0.117,1,-31.399,1,0.226,0.0407,0.363,0.115,0.191,68.001,258578,3,25.85962,13,0
668,Slaughter Lord,0.191,0.989,11,-10.553,0,0.329,0.0229,0.249,0.356,0.0377,85.219,197307,4,43.00753,9,0
725,Limp Bizkit,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973,4,62.47095,9,1
3706,A.R. Rahman,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202,222400,4,21.90805,12,0
10414,Los Llayras,0.709,0.598,2,-7.247,0,0.0409,0.346,0.0,0.0586,0.802,77.44,238336,4,117.71609,5,0
8526,Black Thought,0.628,0.833,1,-7.03,1,0.282,0.294,0.000105,0.282,0.585,89.549,64587,4,0.0,2,0
1369,Bloodbath,0.522,0.963,11,-5.027,0,0.14,0.000109,0.0374,0.411,0.227,119.988,220760,4,72.31518,7,0
10524,Jay Sean Featuring Sean Paul & Lil Jon,0.855,0.668,11,-4.892,1,0.0644,0.0242,0.0,0.102,0.803,125.846,210307,4,30.76764,10,1
7965,Saib,0.643,0.56,0,-7.295,1,0.0354,0.204,0.197,0.0908,0.521,79.986,99997,4,51.78426,5,0
10469,Yellow Claw,0.649,0.952,9,-3.421,1,0.104,0.00538,0.783,0.128,0.492,150.012,168307,4,27.14061,10,0
11319,Lady Gaga,0.613,0.857,1,-5.492,0,0.0366,0.0012,0.0,0.358,0.664,124.987,182000,4,30.99727,6,1
9792,Eric Church,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387,4,51.59421,9,1
3775,Lama Surya Das & Steven Halpern,0.587,0.314,8,-15.644,1,0.0324,0.502,0.421,0.0963,0.0714,76.544,534400,4,39.26044,17,0
11172,Shawn Mendes & Camila Cabello,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,4,34.31148,9,1
4314,G. N. Balasubramaniam,0.302,0.382,2,-11.943,0,0.0896,0.968,0.0743,0.0834,0.48,183.186,1045707,3,19.48481,48,0
6290,Bloodgood,0.441,0.855,1,-5.09,0,0.0339,0.00695,0.0,0.0462,0.734,152.241,204893,4,25.05692,9,0
1046,Tenhi,0.378,0.232,8,-19.513,0,0.0289,0.917,0.914,0.0971,0.151,88.85,412107,4,31.59693,19,0
12027,Taylor Swift,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4,46.01479,8,1
6468,SZA,0.684,0.683,6,-7.366,1,0.177,0.13,0.0,0.156,0.406,112.856,231253,4,34.68828,11,1
1654,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,0.904,0.693,11,-6.238,0,0.13,0.257,0.0,0.0734,0.963,101.01,298133,4,36.8958,12,1
4455,Mind Eraser,0.15,0.956,3,-5.287,1,0.147,1.63e-05,0.149,0.113,0.087,153.624,44173,4,8.36681,3,0
10302,Sam Hunt,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,4,30.54424,10,1
3362,Toxic Holocaust,0.165,0.941,2,-5.514,1,0.0544,3.43e-06,0.676,0.155,0.646,199.862,180867,4,21.59541,10,0
11529,Lonnie Brooks,0.713,0.433,9,-12.699,1,0.0267,0.555,0.00129,0.102,0.86,82.236,156440,4,28.36792,9,0
9016,Funktimizer,0.914,0.433,2,-12.354,0,0.385,0.000942,0.199,0.348,0.591,125.188,141876,4,60.9906,6,0
1563,Trio Mio,0.291,0.298,9,-9.086,1,0.0434,0.871,0.0396,0.0985,0.585,85.43,285827,5,47.3243,12,0
323,Paramore,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,4,25.39745,8,1
2522,Drunkard,0.279,0.966,2,-6.485,1,0.119,0.000207,0.0193,0.345,0.289,119.936,222693,4,32.22884,12,0
1332,Kellie Pickler,0.649,0.862,9,-5.12,1,0.0568,0.0235,0.0,0.0737,0.538,127.939,226800,4,30.50621,10,1
3814,Gary Allan,0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,212027,4,18.81237,12,1
4379,Darryl Worley,0.587,0.641,4,-5.843,1,0.0224,0.0843,0.0,0.31,0.412,86.008,219800,4,55.45569,7,1
3639,Bolt Thrower,0.414,0.822,1,-7.785,1,0.0423,1.98e-06,0.898,0.072,0.416,141.939,327427,4,94.75395,10,0
5233,Lalgudi G. Jayaraman,0.346,0.338,1,-12.049,1,0.0528,0.992,0.774,0.285,0.417,157.249,295133,4,35.02441,11,0
9588,Kodak Black,0.806,0.557,2,-6.633,0,0.114,0.405,6.62e-06,0.0838,0.504,140.011,180000,4,26.19323,8,1
10136,BABYMETAL,0.524,0.988,7,-2.1,1,0.196,0.0219,0.318,0.355,0.375,132.013,190626,4,29.53966,8,0
12167,Mcrackins,0.3,0.985,7,-3.161,1,0.112,0.00884,0.0,0.0788,0.53,171.613,164160,4,33.3251,10,0
3048,The Killers,0.642,0.805,2,-7.238,1,0.0476,0.000781,0.579,0.393,0.352,145.029,247240,4,30.31609,11,1
9630,Chris Stapleton,0.655,0.0645,4,-14.765,1,0.0429,0.854,1.11e-05,0.107,0.278,129.399,248053,4,81.37089,7,1
1995,DJ D,0.536,0.846,4,-6.683,1,0.0777,0.0392,0.12,0.103,0.175,163.993,384000,4,33.22703,19,0
2487,Trey Songz,0.629,0.624,2,-7.957,1,0.0915,0.209,0.0,0.215,0.66,119.964,261707,4,35.29111,12,1
9504,Hatti Vatti,0.552,0.49,9,-12.422,0,0.0831,0.488,0.846,0.153,0.282,135.154,247067,4,23.78516,6,0
4209,Da Brat,0.929,0.728,1,-5.524,1,0.102,0.344,0.0,0.055,0.961,130.076,221533,4,46.74564,12,1
10974,B.o.B Featuring Trey Songz,0.837,0.662,1,-5.104,1,0.0486,0.0936,0.00057,0.113,0.679,100.054,215508,4,49.57163,10,1
4162,Dismember,0.171,0.978,1,-5.929,1,0.191,6.22e-06,0.824,0.383,0.083,113.689,317747,4,26.92472,17,0
1580,Quentin Harris,0.822,0.676,2,-8.527,1,0.0452,0.0669,0.0012,0.12,0.831,125.018,441187,4,44.85205,17,0
5806,Counting Crows Featuring Vanessa Carlton,0.678,0.866,1,-4.341,1,0.048,0.00295,0.0,0.16,0.842,88.041,225573,4,36.54136,11,1
4795,The Deadly Snakes,0.702,0.717,7,-7.904,1,0.353,0.0173,0.0,0.876,0.744,93.309,213013,4,20.40957,12,0
5865,Nas,0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313,253720,4,17.6779,12,1
10786,Enbilulugugal,0.0734,0.721,2,-8.16,1,0.29,0.000305,0.688,0.537,0.0368,82.113,567002,4,64.99712,25,0
5415,Gorillaz,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,340920,4,41.35797,17,1
4369,Stereolab,0.344,0.702,8,-7.286,1,0.0326,6.24e-06,0.936,0.325,0.202,102.995,137413,4,33.34171,10,0
11395,STARSET,0.374,0.87,1,-6.782,0,0.0512,0.00135,3.16e-06,0.0641,0.302,96.616,256802,4,40.60584,10,0
10708,Battle Beast,0.457,0.969,11,-3.944,0,0.0768,0.00216,0.0239,0.0561,0.283,90.095,153533,4,44.01439,6,0
1034,P.O.D.,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240,4,31.53952,8,1
7426,Vader,0.217,0.951,9,-6.436,1,0.127,3.09e-05,0.796,0.0834,0.283,125.443,158040,4,63.25849,7,0
6403,Super Furry Animals,0.526,0.823,6,-6.661,0,0.0483,0.105,1.1e-05,0.0726,0.921,82.862,191373,4,46.31503,6,0
265,Birdman Featuring Lil Wayne & Drake,0.708,0.578,6,-8.686,1,0.0631,0.0095,0.0,0.353,0.696,133.03,258587,4,28.54212,12,1
11097,Jason Aldean,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,219160,4,29.80639,8,1
9851,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",0.709,0.849,11,-2.348,0,0.0725,0.00192,0.0,0.336,0.649,142.014,264760,4,27.90972,14,1
6919,Niigata,0.179,0.0972,7,-26.884,0,0.0481,0.991,0.942,0.101,0.218,132.111,224981,4,40.65247,10,0
10165,Ellie Goulding,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4,40.89478,10,1
5087,The xx,0.68,0.391,11,-11.754,0,0.032,0.509,0.186,0.122,0.137,122.007,216853,4,31.77496,8,0
2913,Young Buck,0.797,0.667,1,-6.095,0,0.158,0.545,0.0,0.0357,0.621,76.51,254493,4,18.91399,9,1
9984,Young Thug,0.876,0.675,3,-3.28,0,0.146,0.421,1.16e-06,0.0667,0.606,135.959,240000,4,42.83706,12,1
9410,Sleeping At Last,0.301,0.27,3,-11.265,1,0.0394,0.766,1.01e-06,0.105,0.187,88.3,227790,3,23.77269,9,0
6252,Nana Grizol,0.468,0.745,4,-5.659,1,0.0555,0.215,0.0,0.115,0.821,147.048,138173,4,20.41816,7,0
4134,Twista Featuring Erika Shevon,0.8,0.721,7,-8.935,1,0.103,0.18,0.0,0.194,0.684,123.293,245827,4,77.33667,10,1
2299,Mariah Carey,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,201400,4,22.51546,9,1
8858,Drake,0.712,0.563,1,-7.573,1,0.071,0.0269,0.0,0.0776,0.299,100.093,241853,4,39.4092,9,1
11342,Kendrick Lamar,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253,4,24.99245,13,1
10479,Cass McCombs,0.544,0.439,0,-11.776,1,0.0282,0.175,0.774,0.0928,0.501,166.879,281587,4,21.93526,13,0
5082,The Stooges,0.281,0.957,5,-5.564,1,0.222,0.012,0.523,0.383,0.59,84.642,131440,4,65.73412,4,0
7827,Nana Grizol,0.42,0.627,3,-13.192,1,0.044,0.5,0.0385,0.123,0.859,150.055,175013,4,39.06181,7,0
12053,Pat Metheny,0.621,0.113,2,-16.842,0,0.0491,0.97,0.834,0.116,0.203,107.75,262107,4,31.43491,14,0
8869,Hans Zimmer,0.133,0.017,9,-27.781,0,0.0361,0.929,0.964,0.0727,0.0619,95.973,199423,3,49.3619,8,0
2461,Rexanthony,0.624,0.987,9,-9.48,0,0.196,0.00925,0.348,0.0729,0.106,143.706,230113,4,28.14143,12,0
2911,A Day To Remember,0.419,0.907,8,-4.939,1,0.0854,0.000281,0.0,0.177,0.653,144.641,213800,4,131.23185,7,0
7660,Holy Communion Instrumental Duo,0.571,0.112,2,-17.561,1,0.0489,0.984,0.905,0.113,0.257,124.99,304164,4,32.78357,13,0
3359,Collin Raye,0.703,0.659,4,-7.395,1,0.0227,0.0977,0.0,0.128,0.665,96.735,220933,4,39.49052,10,1
3762,X-Ecutioners,0.674,0.89,8,-3.953,0,0.274,0.00165,0.0136,0.0465,0.9,104.862,248573,4,31.6533,9,1
3665,Nihilistics,0.258,0.946,8,-8.635,0,0.0595,0.0226,0.00513,0.103,0.434,164.256,106107,4,61.62237,4,0
3241,Schloss Tegal,0.162,0.98,1,-9.488,1,0.125,0.901,0.925,0.175,0.0193,129.706,252187,3,32.46683,10,0
9246,"Chunk! No, Captain Chunk!",0.501,0.972,6,-2.078,1,0.128,3.45e-05,0.0,0.109,0.61,132.018,206493,4,36.37793,13,0
40,Alestorm,0.493,0.977,5,-3.808,0,0.151,7.21e-06,0.00538,0.356,0.322,100.02,210987,4,55.87392,10,0
2771,Lee Fields & The Expressions,0.48,0.751,1,-5.702,0,0.0383,0.188,1.69e-05,0.163,0.789,177.371,257387,4,24.08586,13,0
3126,Tallari,0.423,0.401,7,-11.165,1,0.0316,0.811,0.751,0.102,0.427,97.449,230400,4,43.82327,9,0
11845,"Lunay, Daddy Yankee & Bad Bunny",0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.8,92.016,266087,4,44.35668,13,1
11797,Florida Georgia Line,0.494,0.936,1,-2.989,1,0.0418,0.0744,0.0,0.148,0.582,141.939,199320,4,64.8767,8,1
11871,Jana Kramer,0.625,0.569,0,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987,201013,4,31.35025,14,1
2025,Ash,0.311,0.975,7,-2.43,1,0.147,0.0379,0.0,0.336,0.658,185.227,125747,4,15.77112,9,0
533,NanowaR of Steel,0.367,0.854,4,-4.527,0,0.0702,0.00303,3.7e-06,0.47,0.423,99.674,296400,4,39.90892,9,0
4010,of Montreal,0.685,0.931,9,-5.237,1,0.127,0.251,0.000994,0.163,0.328,125.92,231200,4,55.22222,9,0
5384,Incubus,0.451,0.973,8,-2.611,1,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,225880,4,25.57921,12,1
458,Chris Cagle,0.576,0.814,6,-5.818,1,0.0363,0.216,1.35e-06,0.0969,0.766,98.024,224787,4,77.63869,5,1
3964,In Gowan Ring,0.434,0.183,0,-17.653,0,0.0353,0.891,0.192,0.128,0.128,118.489,384520,4,64.44801,9,0
7091,Immolation,0.213,0.903,1,-12.154,1,0.112,4.95e-05,0.842,0.151,0.265,140.969,315000,4,66.16864,13,0
1220,Iggy Pop,0.238,0.894,6,-8.855,1,0.0555,0.404,0.503,0.897,0.342,153.742,218067,4,20.17331,7,0
8561,Justin Moore,0.668,0.781,1,-6.151,1,0.0267,0.0191,0.0,0.113,0.695,105.945,208493,4,33.3315,9,1
3979,T-Pain,0.722,0.329,0,-11.617,0,0.108,0.088,0.0,0.081,0.166,99.991,230713,4,39.77831,12,1
7256,Kiiara,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,31.08028,11,1
10061,Beyonce Featuring Lady Gaga,0.32,0.782,8,-7.37,1,0.374,0.00203,0.000851,0.39,0.527,78.05,304693,4,23.85083,13,1
6708,Doctor P,0.665,0.913,1,-2.299,1,0.0461,0.000148,0.412,0.384,0.439,100.005,249600,4,58.02977,9,0
8084,Wolfgang Haffner,0.666,0.345,0,-14.693,1,0.0622,0.617,0.83,0.0866,0.758,144.179,338800,4,24.62409,17,0
2861,Fefe Dobson,0.588,0.916,1,-4.573,0,0.0373,0.00179,0.000646,0.295,0.768,110.045,209707,4,37.33016,12,1
2843,Discovery,0.638,0.6,1,-5.637,1,0.192,0.0432,0.00179,0.23,0.649,110.011,192533,4,56.38642,7,0
1058,Ashanti,0.71,0.795,4,-3.005,0,0.0593,0.409,0.0,0.16,0.852,94.997,209120,4,19.9631,12,1
3889,Los Straitjackets,0.587,0.7,1,-8.638,0,0.0375,0.0108,0.0301,0.0845,0.934,143.724,188467,4,30.35075,9,0
5982,Sun Diego,0.594,0.637,9,-5.634,0,0.0826,0.0641,0.0,0.0856,0.268,88.817,189200,4,22.39088,9,0
6598,Hot Chelle Rae Featuring New Boyz,0.742,0.784,1,-5.458,1,0.0552,0.0308,0.0,0.354,0.65,101.002,188200,4,22.9217,9,1
1104,Raymond Scott,0.51,0.29,10,-21.966,0,0.0595,0.963,0.913,0.114,0.544,169.265,100000,4,38.96549,5,0
9068,Fifth Harmony,0.671,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,230907,4,50.39177,10,1
2533,50 Cent,0.892,0.631,11,-2.522,0,0.302,0.244,0.0,0.0235,0.838,93.975,196640,4,20.6439,8,1
10578,Billie Eilish,0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,173202,4,29.11938,7,1
8933,Tori Kelly,0.606,0.656,2,-6.85,0,0.0361,0.0187,0.00654,0.44,0.454,126.044,210606,4,37.33253,9,1
10938,Kenny Chesney,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,248427,4,24.41718,14,1
12171,Freddie Hubbard,0.406,0.208,1,-13.767,0,0.0413,0.962,0.929,0.181,0.292,102.778,368107,4,40.7989,22,0
8172,Wande Coal,0.754,0.524,2,-13.453,1,0.0481,0.0062,0.000141,0.268,0.4,105.062,245182,4,40.01894,14,0
5403,Faith Hill,0.512,0.645,8,-5.631,1,0.029,0.141,0.0,0.0987,0.283,111.015,226307,3,41.44926,8,1
2160,Avril Lavigne,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4,39.84521,8,1
8940,Makoto,0.419,0.983,5,-4.386,1,0.106,0.00104,0.889,0.502,0.116,174.096,298276,4,36.92053,11,0
819,Lisa Gerrard,0.286,0.217,9,-18.805,1,0.0336,0.602,0.099,0.104,0.0389,138.225,254307,4,88.57076,12,0
6553,Alcest,0.24,0.548,1,-8.378,0,0.0324,0.00609,0.875,0.0941,0.127,127.342,350320,4,59.09059,14,0
9367,The Velvet Underground,0.481,0.688,0,-7.358,1,0.0399,0.000907,0.000152,0.206,0.614,133.871,277840,4,50.63273,12,0
6597,Hannah Huston,0.237,0.445,4,-5.756,0,0.0291,0.483,0.00216,0.151,0.0923,149.099,191693,4,82.72779,6,1
4056,V8,0.195,0.94,10,-7.355,1,0.133,0.00138,0.0328,0.0569,0.238,138.81,160733,3,21.75558,10,0
4260,Brant Bjork,0.33,0.779,0,-9.761,1,0.0409,0.000226,0.536,0.0507,0.112,148.104,627600,4,32.88595,21,0
2675,Dido,0.509,0.538,5,-6.835,1,0.0379,0.306,5.03e-06,0.091,0.284,170.111,240600,4,35.27914,11,1
1141,Ruff Endz,0.637,0.678,8,-2.21,1,0.0345,0.0543,0.0,0.0961,0.426,77.928,297360,1,25.65643,12,1
10852,Sam Tinnesz,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,169758,4,34.86578,7,0
9651,Billy Currington,0.67,0.72,8,-3.073,1,0.0291,0.12,0.0,0.0694,0.805,127.001,210747,4,44.65625,10,1
712,Vision Of Disorder,0.248,0.881,5,-5.147,0,0.076,4.76e-05,3.72e-05,0.101,0.347,102.913,246467,4,68.94163,8,0
9908,Carrie Underwood,0.453,0.839,11,-3.702,1,0.0511,0.0513,0.0,0.348,0.55,160.16,198333,4,29.76711,9,1
5782,Sara Evans,0.39,0.879,4,-4.352,1,0.0813,0.0403,7.03e-06,0.376,0.616,206.072,241840,4,38.56483,13,1
11046,Forward Strategy Group,0.577,0.639,10,-15.492,0,0.0508,0.0124,0.784,0.0993,0.0353,118.996,484093,4,36.82166,17,0
4859,Anil Panachooran,0.664,0.706,0,-5.077,1,0.0472,0.623,0.0,0.354,0.594,105.003,199067,4,38.27712,11,0
2363,Daughtry,0.428,0.919,10,-3.245,0,0.0618,0.0503,0.0,0.245,0.294,145.927,214831,4,31.34838,8,1
4031,Kompulsor,0.618,0.987,2,-5.658,1,0.169,0.00615,0.00368,0.088,0.44,145.012,199341,4,27.32857,8,0
797,Creed,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.826,316733,4,28.21589,14,1
4601,Choppa Featuring Master P,0.896,0.703,11,-6.032,1,0.221,0.0697,6.07e-06,0.0699,0.618,95.059,223583,4,24.85809,10,1
5214,Kumar Sanu,0.553,0.471,0,-12.782,1,0.0731,0.496,0.0,0.138,0.596,140.238,260960,4,40.72847,14,0
9257,eli filosov [ p h i l o ],0.653,0.406,0,-13.173,1,0.496,0.837,0.599,0.195,0.253,84.034,91455,4,45.75274,6,0
9849,Nebra,0.172,0.962,8,-7.313,1,0.0553,1.69e-06,0.804,0.081,0.419,141.153,226219,1,82.04539,6,0
9222,Cabaret Nocturne,0.767,0.468,6,-8.407,0,0.0464,0.0117,0.834,0.105,0.369,119.983,388755,4,33.11887,18,0
5204,Lenny Kravitz,0.723,0.929,9,-4.156,0,0.0353,0.000452,0.125,0.235,0.965,130.03,161293,4,19.98878,9,1
5781,Daniel Bedingfield,0.687,0.537,10,-7.639,1,0.0305,0.561,0.0,0.107,0.264,120.023,257160,4,71.06697,8,1
1598,Jason Aldean,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.579,137.071,204200,4,40.28119,9,1
2137,Jo Dee Messina,0.418,0.351,9,-9.407,1,0.0293,0.569,0.0,0.103,0.139,145.379,231280,4,39.43146,11,1
2029,Joni Haastrup,0.653,0.875,9,-5.232,1,0.125,0.0164,0.0311,0.377,0.789,116.956,373333,4,56.41279,14,0
2227,Trifonic,0.341,0.332,8,-12.92,1,0.0325,0.0189,0.892,0.107,0.0496,117.841,221907,4,40.38314,12,0
2819,Chingy Featuring Jermaine Dupri,0.86,0.903,7,-6.28,1,0.29,0.159,0.0,0.137,0.753,85.017,229400,4,22.83832,14,1
11892,Dangerous,0.165,0.982,4,-4.602,1,0.309,1.28e-05,0.00722,0.0812,0.295,197.803,293893,4,38.11897,15,0
8949,Glee Cast,0.643,0.585,0,-6.724,1,0.0289,0.586,4.67e-06,0.278,0.561,124.935,230160,4,46.78763,7,1
1268,XE-NONE,0.449,0.955,7,-0.296,1,0.0465,0.00483,0.00459,0.136,0.308,89.979,304000,4,27.37367,14,0
7300,J. Cole,0.825,0.487,1,-6.416,1,0.233,0.0299,0.0,0.0868,0.372,105.05,218954,3,42.62476,8,1
661,The xx,0.626,0.267,9,-13.962,1,0.0301,0.812,0.882,0.111,0.142,109.191,313387,4,34.09603,15,0
8765,Krut,0.565,0.706,9,-5.232,0,0.0417,0.179,0.0558,0.104,0.332,133.899,200187,4,50.92467,8,0
11152,George Brigman,0.324,0.571,9,-9.236,1,0.0405,0.00164,0.0,0.287,0.452,122.297,156258,4,31.81694,8,0
11755,G-Eazy & Halsey,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,4,45.76184,14,1
977,Tyrese,0.69,0.475,10,-4.702,0,0.052,0.275,0.0,0.0951,0.536,145.597,280000,4,40.01115,17,1
606,Cascada,0.572,0.985,9,-6.43,1,0.111,0.0131,9.66e-06,0.335,0.254,142.039,219707,4,42.42922,8,1
4244,Ólafur Arnalds,0.443,0.11,6,-18.593,0,0.0955,0.996,0.959,0.0882,0.152,66.481,134714,4,33.42967,7,0
3841,La Maison,0.647,0.554,7,-4.964,1,0.0384,0.005,0.882,0.121,0.495,119.002,192893,4,58.36072,8,0
5246,Monchy & Alexandra,0.838,0.676,1,-4.4,0,0.0303,0.476,0.0,0.121,0.902,129.92,268467,4,22.79635,15,1
4114,Danity Kane,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,244267,4,58.04242,12,1
6956,Future Featuring Kanye West,0.606,0.66,9,-5.788,1,0.258,0.743,0.0,0.396,0.317,83.746,239733,4,41.40911,11,1
6267,Bugseed,0.497,0.542,10,-10.899,0,0.166,0.698,0.911,0.111,0.593,84.47,207285,4,84.13143,7,0
10256,Leo,0.589,0.93,11,-5.205,0,0.0346,0.000822,0.000143,0.0535,0.594,119.988,226499,4,20.25048,13,0
749,Dr. Dre Featuring Snoop Dogg,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,161507,4,73.03954,6,1
11413,XXXTENTACION,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,48.39158,8,1
603,Axwell,0.737,0.713,3,-7.039,0,0.139,0.0311,0.488,0.0866,0.139,128.002,393750,4,43.62834,18,0
9353,The Chainsmokers Featuring Kelsea Ballerini,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947,4,25.91327,8,1
11733,Carrie Underwood,0.597,0.82,5,-2.529,1,0.0582,0.0328,0.0,0.119,0.576,119.969,236787,4,22.6379,9,1
11779,Astronoid,0.369,0.955,5,-6.969,1,0.0921,1.12e-05,0.106,0.301,0.138,159.963,290840,4,48.60548,12,0
6722,George FitzGerald,0.727,0.832,0,-6.308,0,0.0662,0.0414,0.804,0.0314,0.747,122.99,319804,4,62.1128,11,0
11212,Mac Miller,0.594,0.823,9,-5.21,1,0.332,0.0635,0.0,0.095,0.663,97.101,173516,4,21.18371,8,1
4046,Karlheinz Stockhausen,0.545,0.0148,8,-20.286,1,0.0945,0.939,0.439,0.0998,0.224,135.609,311600,5,41.94387,13,0
742,Jason Aldean,0.553,0.872,1,-2.832,0,0.0782,0.198,0.0,0.0659,0.638,172.138,220573,4,21.84293,12,1
10383,Drake Featuring 2 Chainz & Big Sean,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,4,23.68193,12,1
7413,Fitz And The Tantrums,0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,233133,4,44.8676,10,1
2187,Niccolò Paganini,0.437,0.11,9,-20.008,1,0.13,0.979,0.114,0.13,0.701,70.78,229892,4,69.55877,9,0
4625,Therion,0.512,0.892,7,-3.877,1,0.0341,0.00023,0.0971,0.272,0.35,105.985,294600,4,55.75268,10,0
5993,Joey Trap,0.848,0.595,0,-6.538,1,0.251,0.0554,2.64e-06,0.11,0.473,140.002,236640,4,57.05352,13,0
7508,Mumford & Sons,0.359,0.621,11,-7.482,0,0.0443,0.0253,0.0586,0.223,0.422,113.699,221040,4,48.95789,8,1
448,AFI,0.592,0.914,10,-4.753,0,0.0468,0.000259,0.000139,0.0452,0.524,120.031,165653,4,21.11438,7,1
11649,Living Death,0.109,0.975,11,-9.323,0,0.129,0.00583,1.06e-05,0.961,0.116,187.037,177747,4,82.34866,7,0
11274,Orion's Reign,0.538,0.924,0,-3.808,1,0.0439,8.29e-05,5.2e-06,0.0864,0.584,110.025,175871,4,66.40269,7,0
9100,DJ Paul Elstak,0.617,0.876,7,-4.165,1,0.136,0.163,0.0,0.807,0.226,154.931,158845,4,32.54939,10,0
966,Alanis Morissette,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400,4,64.50208,9,1
1289,Skinless,0.142,0.86,4,-5.801,1,0.0931,2.21e-06,0.761,0.332,0.288,154.983,255067,4,69.06974,9,0
7394,Konkhra,0.342,0.791,2,-10.408,1,0.0817,0.000673,0.831,0.204,0.516,108.903,289568,4,38.49115,11,0
